date,pce_price_index,dataset_id,display_name,source_file,source_series,expected_frequency,project_role
1957-07-01,1953.532,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1957-10-01,1954.346,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1958-01-01,1927.309,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1958-04-01,1943.243,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1958-07-01,1975.484,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1958-10-01,2002.318,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1959-01-01,2039.017,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1959-04-01,2070.508,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1959-07-01,2092.138,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1959-10-01,2094.495,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1960-01-01,2114.532,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1960-04-01,2141.205,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1960-07-01,2132.646,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1960-10-01,2135.408,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1961-01-01,2134.615,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1961-04-01,2166.382,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1961-07-01,2176.916,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1961-10-01,2220.704,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1962-01-01,2244.227,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1962-04-01,2271.817,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1962-07-01,2290.126,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1962-10-01,2322.53,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1963-01-01,2338.799,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1963-04-01,2360.869,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1963-07-01,2392.896,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1963-10-01,2412.836,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1964-01-01,2460.191,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1964-04-01,2503.709,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1964-07-01,2549.958,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1964-10-01,2557.236,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1965-01-01,2614.265,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1965-04-01,2643.097,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1965-07-01,2688.512,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
